5075,AW00016074,Caleb Roberts,49,40-49,2013-05-16,160,1,2,2,40,40,0,0,Regular
5076,AW00016075,Alexis Johnson,49,40-49,2013-10-26,155,1,2,2,7,7,0,0,Regular
5077,AW00016076,Catherine Rogers,44,40-49,2014-01-15,152,1,2,2,7,7,0,0,Regular
5078,AW00016077,Stephanie Rogers,44,40-49,2013-09-19,156,1,4,4,2401,2401,0,0,Regular
5079,AW00016078,Nicole James,49,40-49,2013-09-11,156,1,6,6,2384,2384,0,0,Regular
5080,AW00016079,Natalie Carter,49,40-49,2013-09-09,156,1,3,3,2325,2325,0,0,Regular
5081,AW00016080,Oscar Patterson,52,50 And Above,2013-09-08,156,1,3,3,567,567,0,0,Regular
5082,AW00016081,Arturo Cai,53,50 And Above,2013-10-26,155,1,1,1,2320,2320,0,0,Regular
5083,AW00016082,Autumn Zeng,47,40-49,2013-06-27,159,1,2,2,40,40,0,0,Regular
5084,AW00016083,Mindy Raje,54,50 And Above,2013-06-18,159,1,2,2,562,562,0,0,Regular
5085,AW00016084,Allison Wright,53,50 And Above,2013-12-15,153,1,1,1,5,5,0,0,Regular
5086,AW00016085,Trevor Gonzales,51,50 And Above,2013-07-02,158,3,7,7,144,48,28,5,Regular
5087,AW00016086,Charles Watson,51,50 And Above,2013-10-28,155,1,4,4,2407,2407,0,0,Regular
5088,AW00016087,Micah Chen,51,50 And Above,2013-10-14,155,1,4,4,2370,2370,0,0,Regular
5089,AW00016088,Bryce Sanders,53,50 And Above,2013-05-21,160,1,2,2,7,7,0,0,Regular
5090,AW00016089,Lucas Brooks,53,50 And Above,2013-11-02,154,3,8,8,342,114,57,6,Regular
5091,AW00016090,Emma White,54,50 And Above,2013-10-15,155,1,4,4,605,605,0,0,Regular
5092,AW00016091,Alyssa Lewis,43,40-49,2013-06-26,159,1,2,2,40,40,0,0,Regular
5093,AW00016092,Jessica Bryant,55,50 And Above,2013-09-24,156,1,2,2,7,7,0,0,Regular
5094,AW00016093,Kaitlyn Morris,55,50 And Above,2013-09-28,156,1,3,3,555,555,0,0,Regular
5095,AW00016094,Kayla Brown,49,40-49,2013-09-14,156,1,3,3,567,567,0,0,Regular
5096,AW00016095,Marcus Garcia,55,50 And Above,2013-10-07,155,1,2,2,2330,2330,0,0,Regular
5097,AW00016096,Kenneth She,52,50 And Above,2013-10-25,155,3,9,9,212,70,30,7,Regular
5098,AW00016097,Jessica Stewart,51,50 And Above,2013-07-17,158,3,5,5,104,34,17,6,Regular
5099,AW00016098,Jasmine Diaz,51,50 And Above,2013-08-16,157,2,7,6,3101,1550,443,7,Regular
5100,AW00016099,Julian Jenkins,46,40-49,2013-11-29,154,1,3,3,90,90,0,0,Regular
5101,AW00016100,Jose Johnson,46,40-49,2013-10-06,155,1,4,4,2370,2370,0,0,Regular
5102,AW00016101,Mary Lopez,51,50 And Above,2013-10-14,155,1,2,2,2322,2322,0,0,Regular
5103,AW00016102,Marcus Alexander,55,50 And Above,2013-09-20,156,1,4,4,564,564,0,0,Regular
5104,AW00016103,Haley Hill,44,40-49,2013-08-05,157,2,4,4,3142,1571,523,6,Regular
5105,AW00016104,Jordan Hernandez,55,50 And Above,2013-10-28,155,1,4,4,2415,2415,0,0,Regular
5106,AW00016105,Kristy Diaz,56,50 And Above,2013-09-29,156,1,4,4,2362,2362,0,0,Regular
5107,AW00016106,Ian Barnes,56,50 And Above,2014-01-13,152,3,9,6,158,52,22,7,Regular
5108,AW00016107,Jordan Edwards,46,40-49,2013-05-14,160,1,2,2,40,40,0,0,Regular
5109,AW00016108,Bryce Howard,51,50 And Above,2013-10-19,155,1,4,4,634,634,0,0,Regular
5110,AW00016109,Adam Turner,56,50 And Above,2013-10-25,155,1,2,2,549,549,0,0,Regular
5111,AW00016110,Brandon Long,57,50 And Above,2013-10-24,155,1,3,3,651,651,0,0,Regular
5112,AW00016111,Allison Green,46,40-49,2013-10-05,155,1,5,5,2341,2341,0,0,Regular
5113,AW00016112,Frank Munoz,58,50 And Above,2013-10-01,155,1,4,4,2374,2374,0,0,Regular
5114,AW00016113,Roger Lal,47,40-49,2013-10-12,155,1,5,5,2392,2392,0,0,Regular
5115,AW00016114,Gavin Ross,58,50 And Above,2013-10-17,155,1,1,1,2320,2320,0,0,Regular
5116,AW00016115,Jennifer Diaz,53,50 And Above,2013-03-28,162,1,2,2,7,7,0,0,Regular
5117,AW00016116,Begoña Hurtado,53,50 And Above,2013-10-25,155,1,2,2,2342,2342,0,0,Regular
5118,AW00016117,Brad Lal,58,50 And Above,2013-11-21,154,1,4,4,86,86,0,0,Regular
5119,AW00016118,James Wright,58,50 And Above,2013-10-21,155,1,5,5,2564,2564,0,0,Regular
5120,AW00016119,Hailey Watson,59,50 And Above,2013-02-08,163,1,2,2,14,14,0,0,Regular
5121,AW00016120,Bryce Ramirez,49,40-49,2013-10-30,155,1,2,2,7,7,0,0,Regular
5122,AW00016121,Kaitlyn Ross,60,50 And Above,2013-11-23,154,1,3,3,614,614,0,0,Regular
5123,AW00016122,Jason Phillips,59,50 And Above,2013-10-06,155,1,3,3,570,570,0,0,Regular
5124,AW00016123,Natalie Patterson,59,50 And Above,2013-11-05,154,1,3,3,630,630,0,0,Regular
5125,AW00016124,Eduardo Murphy,59,50 And Above,2013-11-18,154,1,5,5,614,614,0,0,Regular
5126,AW00016125,Victoria Watson,60,50 And Above,2013-12-03,153,1,4,4,589,589,0,0,Regular
5127,AW00016126,Faith Kelly,59,50 And Above,2013-09-29,156,1,3,3,580,580,0,0,Regular
5128,AW00016127,Amanda Edwards,43,40-49,2013-10-14,155,1,4,4,619,619,0,0,Regular
5129,AW00016128,Destiny Ward,49,40-49,2013-12-13,153,1,1,1,540,540,0,0,Regular
5130,AW00016129,Jordyn Russell,60,50 And Above,2013-11-12,154,1,1,1,565,565,0,0,Regular
5131,AW00016130,Mike Seamans,55,50 And Above,2013-09-11,156,1,3,3,62,62,0,0,Regular
5132,AW00016131,Albert Romero,61,50 And Above,2013-11-05,154,1,3,3,166,166,0,0,Regular
5133,AW00016132,Sierra Nelson,55,50 And Above,2013-01-18,164,1,4,4,2459,2459,0,0,Regular
5134,AW00016133,Dylan Simmons,48,40-49,2014-01-04,152,3,8,8,165,55,15,11,Regular
5135,AW00016134,Roy Hernandez,54,50 And Above,2013-04-26,161,1,2,2,14,14,0,0,Regular
5136,AW00016135,Chelsea Raman,54,50 And Above,2013-11-04,154,1,3,3,580,580,0,0,Regular
5137,AW00016136,George Srini,54,50 And Above,2013-11-27,154,1,1,1,565,565,0,0,Regular
5138,AW00016137,Timothy King,54,50 And Above,2013-11-09,154,1,3,3,555,555,0,0,Regular
5139,AW00016138,David Butler,54,50 And Above,2013-11-05,154,1,1,1,565,565,0,0,Regular
5140,AW00016139,Jacqueline Alexander,55,50 And Above,2013-11-09,154,1,5,5,655,655,0,0,Regular
5141,AW00016140,Seth Harris,55,50 And Above,2013-03-25,162,1,3,3,2528,2528,0,0,Regular
5142,AW00016141,Shelby Ramirez,60,50 And Above,2013-10-30,155,1,4,4,590,590,0,0,Regular
5143,AW00016142,Sophia King,62,50 And Above,2013-11-06,154,1,4,4,564,564,0,0,Regular
5144,AW00016143,Sara Evans,62,50 And Above,2013-04-15,161,1,2,2,27,27,0,0,Regular
5145,AW00016144,Patrick Kelly,56,50 And Above,2013-10-15,155,1,3,3,2377,2377,0,0,Regular
5146,AW00016145,Sydney Anderson,61,50 And Above,2013-10-04,155,1,2,2,2322,2322,0,0,Regular
5147,AW00016146,Jacquelyn Saunders,62,50 And Above,2013-10-17,155,1,2,2,2330,2330,0,0,Regular
5148,AW00016147,Nathan Griffin,62,50 And Above,2013-10-26,155,1,6,6,2367,2367,0,0,Regular
5149,AW00016148,Karen Walker,63,50 And Above,2013-09-29,156,1,1,1,2320,2320,0,0,Regular
5150,AW00016149,Dalton Perry,63,50 And Above,2013-09-23,156,3,7,7,193,64,48,4,Regular
5151,AW00016150,Nicole Thompson,52,50 And Above,2013-11-11,154,1,3,3,630,630,0,0,Regular
5152,AW00016151,Chloe Sanchez,58,50 And Above,2013-11-01,154,1,5,5,639,639,0,0,Regular
5153,AW00016152,Katherine Evans,57,50 And Above,2013-10-20,155,1,3,3,64,64,0,0,Regular
5154,AW00016153,Eric Jai,63,50 And Above,2013-08-12,157,1,2,2,40,40,0,0,Regular
5155,AW00016154,Jennifer Scott,62,50 And Above,2013-07-11,158,1,1,1,5,5,0,0,Regular
5156,AW00016155,Joan Jenkins,52,50 And Above,2013-11-18,154,2,5,5,4490,2245,408,11,Regular
5157,AW00016156,Javier Hernandez,51,50 And Above,2013-11-14,154,2,2,2,4344,2172,394,11,Regular
5158,AW00016157,Cindy Raman,41,40-49,2013-11-03,154,2,2,2,4391,2195,399,11,Regular
5159,AW00016158,Kathleen Gomez,51,50 And Above,2013-11-05,154,2,2,2,4369,2184,397,11,Regular
5160,AW00016159,Mindy Goldberg,46,40-49,2013-12-23,153,2,5,5,4411,2205,367,12,Regular
5161,AW00016160,Erika Hernandez,53,50 And Above,2013-06-18,159,2,4,4,2644,1322,440,6,Regular
5162,AW00016161,Jodi Deng,52,50 And Above,2013-07-26,158,2,5,5,2700,1350,385,7,Regular
5163,AW00016162,Mackenzie Morgan,52,50 And Above,2013-11-15,154,2,7,7,185,92,46,4,Regular
5164,AW00016163,Willie Chande,53,50 And Above,2013-09-04,156,2,4,4,2641,1320,293,9,Regular
5165,AW00016164,Amy Liang,48,40-49,2013-09-14,156,2,3,3,2639,1319,293,9,Regular
5166,AW00016165,Jenny Liu,48,40-49,2013-09-21,156,2,6,6,82,41,41,2,Regular
5167,AW00016166,April Goel,42,40-49,2013-10-13,155,2,6,6,109,54,13,8,Regular
5168,AW00016167,Devin Moore,48,40-49,2013-12-18,153,2,4,4,103,51,25,4,Regular
5169,AW00016168,Kathryn Ashe,53,50 And Above,2013-03-29,162,2,6,5,80,40,80,1,Regular
5170,AW00016169,Dennis Lin,48,40-49,2013-11-29,154,2,3,3,4404,2202,400,11,Regular
5171,AW00016170,Juan Rubio,54,50 And Above,2014-01-28,152,2,5,5,189,94,37,5,Regular
5172,AW00016171,Bruce Ruiz,55,50 And Above,2013-05-10,160,2,5,5,104,52,104,1,Regular
5173,AW00016172,Janelle Perez,43,40-49,2013-10-23,155,2,7,7,186,93,93,2,Regular
5174,AW00016173,Cory Rana,45,40-49,2013-06-02,159,2,5,4,43,21,10,4,Regular
5175,AW00016174,Melinda Hernandez,56,50 And Above,2013-06-18,159,2,6,5,141,70,70,2,Regular
5176,AW00016175,Tony Shan,50,50 And Above,2014-01-26,152,2,5,4,70,35,14,5,Regular
5177,AW00016176,Michele Torres,52,50 And Above,2013-12-04,153,2,3,3,4404,2202,338,13,New
5178,AW00016177,Bethany Nath,47,40-49,2013-07-14,158,2,7,7,133,66,133,1,Regular
5179,AW00016178,Alfredo Carlson,52,50 And Above,2013-11-19,154,2,6,6,109,54,15,7,Regular
5180,AW00016179,Jamie Zhao,52,50 And Above,2013-11-21,154,2,5,4,72,36,36,2,Regular
5181,AW00016180,Kyle Perez,50,50 And Above,2013-12-04,153,2,5,5,4386,2193,365,12,Regular
5182,AW00016181,Daisy Rubio,56,50 And Above,2013-12-22,153,2,6,6,171,85,85,2,Regular
5183,AW00016182,Louis Sun,57,50 And Above,2013-12-19,153,2,3,3,84,42,12,7,Regular
5184,AW00016183,Tanya Carlson,51,50 And Above,2013-05-13,160,2,3,3,31,15,0,0,Regular
5185,AW00016184,Christine She,57,50 And Above,2013-11-03,154,2,6,5,78,39,39,2,Regular
5186,AW00016185,Grant Raji,51,50 And Above,2013-05-20,160,2,2,2,29,14,29,1,Regular
5187,AW00016186,Bethany Raji,46,40-49,2013-06-29,159,1,3,3,65,65,0,0,Regular
5188,AW00016187,Louis Hu,40,40-49,2013-11-23,154,2,3,3,35,17,11,3,Regular
5189,AW00016188,Teresa Torres,41,40-49,2014-01-07,152,2,4,4,97,48,48,2,Regular
5190,AW00016189,Amanda Hughes,42,40-49,2013-12-08,153,2,5,5,106,53,17,6,Regular
5191,AW00016190,Lance Alvarez,42,40-49,2013-12-03,153,2,4,4,79,39,8,9,Regular
5192,AW00016191,Margaret Zeng,43,40-49,2013-12-29,153,2,2,2,27,13,13,2,Regular
5193,AW00016192,Marie Lopez,43,40-49,2013-04-28,161,2,4,4,101,50,33,3,Regular
5194,AW00016193,Victor Rubio,43,40-49,2013-04-26,161,2,3,3,91,45,45,2,Regular
5195,AW00016194,Katie Deng,47,40-49,2013-03-24,162,1,2,2,49,49,0,0,Regular
5196,AW00016195,Abby Perez,48,40-49,2013-05-22,160,1,3,3,93,93,0,0,Regular
5197,AW00016196,Kurt Raheem,47,40-49,2013-08-27,157,3,7,7,7237,2412,425,17,New
5198,AW00016197,Heidi Prasad,43,40-49,2013-10-31,155,2,3,3,2757,1378,145,19,New
5199,AW00016198,Arthur Navarro,48,40-49,2013-07-10,158,2,4,4,115,57,57,2,Regular
5200,AW00016199,Terrence Xie,48,40-49,2013-08-19,157,3,5,5,6918,2306,406,17,New
5201,AW00016200,Julia Edwards,50,50 And Above,2013-04-24,161,2,4,4,97,48,97,1,Regular
5202,AW00016201,Ross Martin,49,40-49,2013-07-21,158,2,5,5,3058,1529,169,18,New
5203,AW00016202,Kenneth Jai,50,50 And Above,2013-10-09,155,1,3,3,31,31,0,0,Regular
5204,AW00016203,Warren Raje,51,50 And Above,2013-10-18,155,3,8,8,6940,2313,533,13,New
5205,AW00016204,Terrence Anand,44,40-49,2013-11-03,154,3,5,5,7162,2387,511,14,New
5206,AW00016205,Melanie Sanders,44,40-49,2013-11-11,154,3,7,7,6951,2317,496,14,New
5207,AW00016206,Cindy Lewis,50,50 And Above,2013-08-25,157,3,8,8,7203,2401,450,16,New
5208,AW00016207,Jordan Shan,44,40-49,2013-09-02,156,3,7,7,7226,2408,425,17,New
5209,AW00016208,Ruth Chandra,49,40-49,2013-03-04,162,1,4,4,120,120,0,0,Regular
5210,AW00016209,Carolyn Alvarez,51,50 And Above,2013-02-03,163,1,2,2,31,31,0,0,Regular
5211,AW00016210,Olivia Cooper,47,40-49,2013-12-16,153,1,5,5,646,646,0,0,Regular
5212,AW00016211,Jesse Roberts,46,40-49,2013-12-02,153,1,2,2,587,587,0,0,Regular
5213,AW00016212,Jacqueline Rivera,91,50 And Above,2013-12-16,153,1,2,2,40,40,0,0,Regular
5214,AW00016213,Kaylee Turner,55,50 And Above,2013-10-12,155,3,6,6,155,51,51,3,Regular
5215,AW00016214,Brett Fernandez,49,40-49,2013-03-31,162,1,3,3,15,15,0,0,Regular
5216,AW00016215,Thomas Turner,55,50 And Above,2013-12-22,153,1,5,5,618,618,0,0,Regular
5217,AW00016216,Charles Mitchell,43,40-49,2013-12-05,153,1,3,3,614,614,0,0,Regular
5218,AW00016217,Amanda Gonzales,54,50 And Above,2013-08-29,157,1,2,2,125,125,0,0,Regular
5219,AW00016218,Julia Simmons,62,50 And Above,2013-01-12,164,1,2,2,575,575,0,0,Regular
5220,AW00016219,Angel Sanders,62,50 And Above,2013-06-09,159,1,3,3,554,554,0,0,Regular
5221,AW00016220,Megan Russell,67,50 And Above,2013-07-24,158,1,4,4,563,563,0,0,Regular
5222,AW00016221,Darren Saunders,62,50 And Above,2013-02-15,163,1,4,4,589,589,0,0,Regular
5223,AW00016222,Brandon Anderson,67,50 And Above,2013-02-14,163,1,2,2,561,561,0,0,Regular
5224,AW00016223,Carlos Collins,68,50 And Above,2013-02-14,163,1,4,4,563,563,0,0,Regular
5225,AW00016224,Jacob Martinez,67,50 And Above,2013-02-26,163,1,4,4,556,556,0,0,Regular
5226,AW00016225,Wyatt Nelson,56,50 And Above,2013-03-03,162,1,3,3,554,554,0,0,Regular
5227,AW00016226,Maria Blue,68,50 And Above,2013-03-03,162,1,3,3,554,554,0,0,Regular
5228,AW00016227,Eric Lopez,67,50 And Above,2013-01-30,164,1,3,3,81,81,0,0,Regular
5229,AW00016228,Rafael Zhu,60,50 And Above,2013-12-11,153,1,3,3,570,570,0,0,Regular
5230,AW00016229,Wayne Chande,55,50 And Above,2013-12-07,153,1,4,4,572,572,0,0,Regular
5231,AW00016230,Craig Blanco,66,50 And Above,2013-12-18,153,1,2,2,619,619,0,0,Regular
5232,AW00016231,Dana Martin,65,50 And Above,2013-01-11,164,1,3,3,2526,2526,0,0,Regular
5233,AW00016232,Chase Richardson,65,50 And Above,2013-02-17,163,1,2,2,2476,2476,0,0,Regular
5234,AW00016233,Rebecca King,55,50 And Above,2014-01-14,152,1,4,4,114,114,0,0,Regular
5235,AW00016234,Wyatt Martin,65,50 And Above,2013-06-02,159,1,2,2,14,14,0,0,Regular
5236,AW00016235,Sebastian Morris,59,50 And Above,2013-02-18,163,1,1,1,2443,2443,0,0,Regular
5237,AW00016236,Nicholas Martinez,59,50 And Above,2013-09-25,156,1,4,4,99,99,0,0,Regular
5238,AW00016237,Erin James,64,50 And Above,2013-03-02,162,1,4,4,2515,2515,0,0,Regular
5239,AW00016238,Ann Arun,63,50 And Above,2013-04-09,161,1,2,2,13,13,0,0,Regular
5240,AW00016239,Gabriel Nelson,63,50 And Above,2014-01-05,152,1,2,2,40,40,0,0,Regular
5241,AW00016240,Madeline Green,52,50 And Above,2014-01-02,152,1,1,1,5,5,0,0,Regular
5242,AW00016241,Isabel Butler,51,50 And Above,2013-09-13,156,2,3,3,127,63,25,5,Regular
5243,AW00016242,Megan Garcia,63,50 And Above,2013-06-23,159,1,2,2,7,7,0,0,Regular
5244,AW00016243,Maria James,63,50 And Above,2013-08-26,157,2,2,2,92,46,15,6,Regular
5245,AW00016244,Gregory Kumar,57,50 And Above,2013-10-14,155,1,4,4,2370,2370,0,0,Regular
5246,AW00016245,Alexandra Griffin,57,50 And Above,2014-01-23,152,1,1,1,5,5,0,0,Regular
5247,AW00016246,Lucas Simmons,62,50 And Above,2013-06-07,159,1,2,2,13,13,0,0,Regular
5248,AW00016247,Anna Brown,62,50 And Above,2013-07-22,158,3,8,6,96,32,0,0,Regular
5249,AW00016248,Alyssa Ross,62,50 And Above,2013-05-02,160,1,2,2,40,40,0,0,Regular
5250,AW00016249,Jesse Rivera,56,50 And Above,2013-04-29,161,1,2,2,14,14,0,0,Regular
5251,AW00016250,Brendan Raje,47,40-49,2013-12-28,153,2,3,3,4512,2256,205,22,New
5252,AW00016251,Makayla Howard,48,40-49,2013-12-18,153,2,2,2,27,13,3,7,Regular
5253,AW00016252,Danny Jiménez,53,50 And Above,2013-11-02,154,2,3,3,2782,1391,146,19,New
5254,AW00016253,Bethany Lal,53,50 And Above,2013-11-17,154,2,2,2,2722,1361,143,19,New
5255,AW00016254,Maria Morris,53,50 And Above,2013-02-21,163,1,1,1,25,25,0,0,Regular
5256,AW00016255,Taylor Russell,53,50 And Above,2013-04-17,161,1,3,3,188,188,0,0,Regular
5257,AW00016256,Richard Collins,53,50 And Above,2013-09-04,156,2,3,3,82,41,27,3,Regular
5258,AW00016257,Michele Chandra,48,40-49,2014-01-15,152,1,4,4,73,73,0,0,Regular
5259,AW00016258,Deanna Malhotra,53,50 And Above,2013-12-19,153,1,3,3,64,64,0,0,Regular
5260,AW00016259,Ebony Sai,55,50 And Above,2013-12-08,153,2,3,3,2757,1378,183,15,New
5261,AW00016260,Gina Schmidt,49,40-49,2013-08-07,157,2,5,5,3001,1500,166,18,New
5262,AW00016261,Diana Navarro,42,40-49,2013-11-12,154,3,7,7,7170,2390,512,14,New
5263,AW00016262,Kathryn Xie,42,40-49,2013-12-13,153,3,8,7,6950,2316,434,16,New
5264,AW00016263,Eduardo Robinson,54,50 And Above,2013-09-19,156,3,7,7,7243,2414,426,17,New
5265,AW00016264,Jennifer Howard,93,50 And Above,2013-11-24,154,2,3,3,62,31,0,0,Regular
5266,AW00016265,Julie Goel,44,40-49,2013-10-02,155,1,2,2,27,27,0,0,Regular
5267,AW00016266,Alisha Yang,55,50 And Above,2013-07-05,158,1,3,3,64,64,0,0,Regular
5268,AW00016267,Edwin Chen,54,50 And Above,2013-11-22,154,2,3,3,3037,1518,159,19,New
5269,AW00016268,Lindsey Kumar,54,50 And Above,2013-12-15,153,2,5,5,2779,1389,198,14,New
5270,AW00016269,Tara Nath,55,50 And Above,2013-12-11,153,2,5,5,2779,1389,138,20,New
5271,AW00016270,Jerome Hernandez,55,50 And Above,2013-12-02,153,2,5,5,2772,1386,138,20,New
5272,AW00016271,Michele Gutierrez,56,50 And Above,2013-12-15,153,2,4,4,3014,1507,150,20,New
5273,AW00016272,Raul Deng,55,50 And Above,2013-08-14,157,2,3,3,3021,1510,167,18,New
5274,AW00016273,Marie Martinez,50,50 And Above,2013-11-30,154,2,4,4,2804,1402,215,13,New
5275,AW00016274,Ross Diaz,57,50 And Above,2014-01-02,152,1,1,1,5,5,0,0,Regular
5276,AW00016275,Deborah McDonald,57,50 And Above,2013-08-10,157,2,3,3,3282,1641,182,18,New
5277,AW00016276,Brandi Carlson,46,40-49,2013-12-12,153,1,2,2,7,7,0,0,Regular
5278,AW00016277,Christy Luo,56,50 And Above,2013-08-06,157,2,4,4,3010,1505,167,18,New
5279,AW00016278,Angel Turner,57,50 And Above,2013-12-06,153,2,3,3,2992,1496,149,20,New
5280,AW00016279,Victoria Patterson,58,50 And Above,2013-09-27,156,1,3,3,49,49,0,0,Regular
5281,AW00016280,Glenn Ma,57,50 And Above,2013-11-04,154,1,2,2,13,13,0,0,Regular
5282,AW00016281,Gilbert Luo,58,50 And Above,2013-06-27,159,1,3,3,64,64,0,0,Regular
5283,AW00016282,Kristine Suarez,57,50 And Above,2013-06-29,159,2,4,4,64,32,64,1,Regular
5284,AW00016283,Clayton Raji,52,50 And Above,2013-10-03,155,1,3,3,64,64,0,0,Regular
5285,AW00016284,Troy Perez,58,50 And Above,2013-06-12,159,1,2,2,7,7,0,0,Regular
5286,AW00016285,Mindy Xie,54,50 And Above,2014-01-16,152,1,5,5,77,77,0,0,Regular
5287,AW00016286,Billy Torres,49,40-49,2013-12-02,153,3,4,4,6921,2307,461,15,New
5288,AW00016287,Laura Xu,54,50 And Above,2013-11-30,154,2,4,4,4539,2269,216,21,New
5289,AW00016288,Edwin Shen,41,40-49,2013-12-10,153,2,3,3,2769,1384,197,14,New
5290,AW00016289,Julie Pal,55,50 And Above,2013-12-26,153,2,4,4,2779,1389,198,14,New
5291,AW00016290,Russell Nath,55,50 And Above,2013-11-30,154,2,6,6,2823,1411,148,19,New
5292,AW00016291,Lindsey Lal,57,50 And Above,2013-01-21,164,2,3,3,4921,2460,1640,3,Regular
5293,AW00016292,Carly Lal,51,50 And Above,2013-03-25,162,1,2,2,32,32,0,0,Regular
5294,AW00016293,Sean Adams,56,50 And Above,2013-07-01,158,1,1,1,5,5,0,0,Regular
5295,AW00016294,Steve Hu,51,50 And Above,2013-07-05,158,1,2,2,14,14,0,0,Regular
5296,AW00016295,Roger Xu,52,50 And Above,2013-03-17,162,1,5,5,138,138,0,0,Regular
5297,AW00016296,Sydney White,57,50 And Above,2013-12-02,153,1,5,5,123,123,0,0,Regular
5298,AW00016297,Deanna Garcia,52,50 And Above,2013-10-24,155,3,4,4,6890,2296,405,17,New
5299,AW00016298,Adrienne Sanz,58,50 And Above,2013-10-01,155,3,9,9,7001,2333,411,17,New
5300,AW00016299,Alison Tang,43,40-49,2013-04-24,161,1,1,1,5,5,0,0,Regular
5301,AW00016300,Orlando Martin,43,40-49,2013-12-20,153,2,4,4,112,56,22,5,Regular
5302,AW00016301,Omar Cai,44,40-49,2013-03-16,162,1,4,4,73,73,0,0,Regular
5303,AW00016302,Rosa Zeng,41,40-49,2013-04-23,161,1,1,1,25,25,0,0,Regular
5304,AW00016303,Tracy Yuan,41,40-49,2014-01-26,152,1,3,3,150,150,0,0,Regular
5305,AW00016304,Justin Moore,41,40-49,2013-04-30,161,1,2,2,49,49,0,0,Regular
5306,AW00016305,Stanley Gonzalez,41,40-49,2013-12-14,153,2,2,2,2983,1491,157,19,New
5307,AW00016306,Kristine Romero,42,40-49,2013-10-23,155,2,3,3,29,14,4,7,Regular
5308,AW00016307,Kelli Sun,52,50 And Above,2013-10-21,155,3,5,5,6918,2306,406,17,New
5309,AW00016308,Sheena Chander,52,50 And Above,2013-12-23,153,2,5,5,4552,2276,206,22,New
5310,AW00016309,Desiree Ortega,58,50 And Above,2013-09-30,156,3,6,6,6911,2303,431,16,New
5311,AW00016310,Diana Rubio,53,50 And Above,2013-10-21,155,3,5,5,6010,2003,500,12,VIP
5312,AW00016311,Carl Beck,53,50 And Above,2013-01-04,164,2,5,5,2988,1494,249,12,Regular
5313,AW00016312,Bethany Beck,43,40-49,2013-11-22,154,1,3,3,64,64,0,0,Regular
5314,AW00016313,Hailey Russell,43,40-49,2012-12-28,165,2,6,6,4985,2492,712,7,Regular
5315,AW00016314,Gabriel Ross,43,40-49,2013-07-02,158,2,4,4,112,56,28,4,Regular
5316,AW00016315,Garrett Richardson,43,40-49,2013-10-22,155,1,2,2,29,29,0,0,Regular
5317,AW00016316,Kelli Hu,43,40-49,2013-01-16,164,2,4,4,4660,2330,582,8,Regular
5318,AW00016317,Joel Raman,43,40-49,2013-09-15,156,2,3,3,3001,1500,157,19,New
5319,AW00016318,Kellie Moreno,44,40-49,2013-09-02,156,2,5,5,3021,1510,159,19,New
5320,AW00016319,Joy Ortega,44,40-49,2013-03-24,162,1,2,2,27,27,0,0,Regular
5321,AW00016320,Rachel Simmons,45,40-49,2013-03-01,162,1,2,2,49,49,0,0,Regular
5322,AW00016321,Ruth Malhotra,41,40-49,2013-12-31,153,2,5,5,97,48,19,5,Regular
5324,AW00016323,Dustin Raje,46,40-49,2013-08-19,157,1,1,1,25,25,0,0,Regular
5325,AW00016324,Juan Romero,40,40-49,2013-02-09,163,2,5,5,3282,1641,273,12,Regular
5326,AW00016325,Emma Williams,107,50 And Above,2013-11-22,154,2,4,4,171,85,171,1,Regular
5327,AW00016326,Jésus Romero,48,40-49,2013-04-09,161,1,1,1,25,25,0,0,Regular
5328,AW00016327,Darren Diaz,42,40-49,2013-01-26,164,2,5,4,4648,2324,581,8,Regular
5329,AW00016328,Maurice Rai,48,40-49,2013-09-18,156,2,3,3,3001,1500,157,19,New
5330,AW00016329,Jamie Ye,42,40-49,2013-09-19,156,2,6,6,3271,1635,163,20,New
5331,AW00016330,Luke Simmons,47,40-49,2013-05-20,160,1,3,3,31,31,0,0,Regular
5332,AW00016331,Erin Richardson,44,40-49,2014-01-21,152,3,8,8,119,39,11,10,Regular
5333,AW00016332,Joan Vazquez,72,50 And Above,2013-12-23,153,2,6,6,147,73,49,3,Regular
5334,AW00016333,Caleb Hill,44,40-49,2013-06-04,159,1,2,2,57,57,0,0,Regular
5335,AW00016334,Natalie Bailey,43,40-49,2013-01-30,164,1,3,3,85,85,0,0,Regular
5336,AW00016335,Kristen Lu,43,40-49,2013-09-23,156,1,3,3,37,37,0,0,Regular
5337,AW00016336,Jonathan Wright,44,40-49,2013-10-01,155,1,3,3,64,64,0,0,Regular
5338,AW00016337,Jose White,43,40-49,2013-11-26,154,1,2,2,7,7,0,0,Regular
5339,AW00016338,Barbara Zhang,72,50 And Above,2013-04-30,161,2,6,6,169,84,56,3,Regular
5340,AW00016339,Seth Davis,71,50 And Above,2013-01-07,164,2,2,2,3169,1584,3169,1,Regular
5341,AW00016340,Sean Mitchell,40,40-49,2013-03-28,162,1,4,4,609,609,0,0,Regular
5342,AW00016341,Lacey Raji,69,50 And Above,2013-10-08,155,2,4,4,88,44,88,1,Regular
5343,AW00016342,Gregory Jai,64,50 And Above,2013-12-30,153,2,6,6,143,71,143,1,Regular
5344,AW00016343,Joel Malhotra,58,50 And Above,2013-10-31,155,2,4,4,58,29,14,4,Regular
